Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
8,"AP Eswari, RAA Meena, RY Kannah…","Bioconversion of marine waste biomass for biofuel and value-added products recovery",2020,"… biomass residues for …","Elsevier","https://www.sciencedirect.com/science/article/pii/B9780128189962000223","https://scholar.google.com/scholar?cites=15032354952291789500&as_sdt=2005&sciodt=2007&hl=en",310,"2024-02-07 15:29:36","","","","",,,,,8,2.00,2,4,4,"The use of fossil fuels could soon go beyond its rapid decline as researchers found that bioproducts such as bioenergy and biorefinery can be made from waste biomass extracted from …","","https://scholar.google.com/scholar?q=related:vKrvLC-nndAJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"FP Mancuso, KL Morrissey, O De Clerck…","Warming and nutrient enrichment can trigger seaweed loss by dysregulation of the microbiome structure and predicted function",2023,"Science of The Total …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0048969723015358","",311,"2024-02-07 15:29:36","","","","",,,,,0,0.00,0,4,1,"Warming and nutrient enrichment are key pervasive drivers of ecological shifts in both aquatic and terrestrial ecosystems, impairing the physiology and survival of a wide range of …","","https://scholar.google.com/scholar?q=related:Q4_IxyDkwUYJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"H Younas","Secondary metabolites from marine epiphytic bacteria against plant pathogens",2024,"Bacterial Secondary Metabolites","Elsevier","https://www.sciencedirect.com/science/article/pii/B9780323952514000120","",312,"2024-02-07 15:29:36","","","","",,,,,0,0.00,0,1,1,"… (2009a) reported that Fucus vesiculosus, Delesseria sanguinea, Saccharina latissima, and Ulva compressa are suitable hosts for bacterial epiphytes. Some epiphytic bacteria are host-…","","https://scholar.google.com/scholar?q=related:nNbOM2z-1IEJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
1,"CK Venil, C Ramesh, PR Devi, L Dufossé","Marine Algal Colorants for the Food Industry",2022,"Sustainable Global Resources …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-92174-3_8","https://scholar.google.com/scholar?cites=12489624552701699592&as_sdt=2005&sciodt=2007&hl=en",313,"2024-02-07 15:29:36","","10.1007/978-3-030-92174-3_8","","",,,,,1,0.50,0,4,2,"Seaweeds are considered as usual foods, novel feed ingredients, nutraceutical compounds, and source of pigments (R-phycoerythrin, fucoxanthin, lutein etc.) and proteins. They …","https://www.academia.edu/download/83685844/Sustainable_Global_resources_of_Seaweeds.pdf#page=184","https://scholar.google.com/scholar?q=related:CCbImVsPVK0J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"QD Li, PF Li, SS Duan, CY Liu, LJ Xie…","Effects of elevated temperature and acidification on sulfate assimilation and reduction of microalgae",2023,"Journal of Applied …","Springer","https://link.springer.com/article/10.1007/s10811-023-02972-7","",314,"2024-02-07 15:29:36","HTML","10.1007/s10811-023-02972-7","","",,,,,0,0.00,0,6,1,"Increased temperature and acidification are two important environmental factors affecting algal growth in marine ecosystems with the increase of atmospheric CO 2. The dinoflagellate …","https://link.springer.com/article/10.1007/s10811-023-02972-7","https://scholar.google.com/scholar?q=related:-btvimgdggYJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
6,"P Savvashe, A Mhatre-Naik, G Pillai, J Palkar…","High yield cultivation of marine macroalga Ulva lactuca in a multi-tubular airlift photobioreactor: A scalable model for quality feedstock",2021,"Journal of Cleaner …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0959652621039226","https://scholar.google.com/scholar?cites=3469403231768402420&as_sdt=2005&sciodt=2007&hl=en",315,"2024-02-07 15:29:36","","","","",,,,,6,2.00,1,5,3,"Conventional off-shore and on-shore cultivation methods for marine macroalgae are both inadequate to pitch macroalgae as scalable renewable feedstock that can be grown across all …","","https://scholar.google.com/scholar?q=related:9NkljNvLJTAJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
2,"S Xiaomeng, F Shoujin","Diversity of cultivable epiphytic bacteria of Polysiphonia algae from Ny-Ålesund, Svaldbard, Arctic",2021,"Chinese Journal of Polar Research","journal.chinare.org.cn","https://journal.chinare.org.cn/EN/abstract/abstract10841.shtml","https://scholar.google.com/scholar?cites=7905649101852245239&as_sdt=2005&sciodt=2007&hl=en",316,"2024-02-07 15:29:36","","","","",,,,,2,0.67,1,2,3,"Abstract: To analyze the diversity of epiphytic bacteria in Arctic algae, a red algae sample (Polysiphonia sp.) was collected from Ny-Ålesund, Svaldbard, Arctic in July 2019. A total of 60 …","https://journal.chinare.org.cn/EN/article/downloadArticleFile.do?attachType=PDF&id=10841","https://scholar.google.com/scholar?q=related:9_zJ4viBtm0J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
18,"JA Raven, J Beardall","Energizing the plasmalemma of marine photosynthetic organisms: the role of primary active transport",2020,"Journal of the Marine Biological Association …","cambridge.org","https://www.cambridge.org/core/journals/journal-of-the-marine-biological-association-of-the-united-kingdom/article/energizing-the-plasmalemma-of-marine-photosynthetic-organisms-the-role-of-primary-active-transport/D71266BEB2F777EE13092B557140C3D9","https://scholar.google.com/scholar?cites=893444193121469534&as_sdt=2005&sciodt=2007&hl=en",317,"2024-02-07 15:29:36","","","","",,,,,18,4.50,9,2,4,"Generation of ion electrochemical potential differences by primary active transport can involve energy inputs from light, from exergonic redox reactions and from exergonic ATP …","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D71266BEB2F777EE13092B557140C3D9/S0025315420000211a.pdf/div-class-title-energizing-the-plasmalemma-of-marine-photosynthetic-organisms-the-role-of-primary-active-transport-div.pdf","https://scholar.google.com/scholar?q=related:XgSkjcImZgwJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"R Menon, R Thomas, N Sood, T Gokhale","Marine Phytoplankton: Bioactive Compounds and Their Applications in Medicine",2024,"Marine Bioactive Molecules for …","Springer","https://link.springer.com/chapter/10.1007/978-981-99-6770-4_13","",318,"2024-02-07 15:29:36","","10.1007/978-981-99-6770-4_13","","",,,,,0,0.00,0,4,1,"Phytoplanktons include cyanobacteria, dinoflagellates, and diatoms, which form the foundation of marine and freshwater food webs while effectively maintaining the oxygen and carbon …","","https://scholar.google.com/scholar?q=related:j0xXa0CXEVQJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
33,"VK Kizhakkekalam, K Chakraborty","Marine macroalgae-associated heterotrophic Firmicutes and Gamma-proteobacteria: prospective anti-infective agents against multidrug resistant …",2020,"Archives of microbiology","Springer","https://link.springer.com/article/10.1007/s00203-019-01800-2","https://scholar.google.com/scholar?cites=8590677042127587428&as_sdt=2005&sciodt=2007&hl=en",319,"2024-02-07 15:29:36","HTML","10.1007/s00203-019-01800-2","","",,,,,33,8.25,17,2,4,"The development of drug-resistant bacteria and the necessity for unique antimicrobial agents, directed to the search of new habitats to screen the production of anti-infective substances. …","https://link.springer.com/article/10.1007/s00203-019-01800-2","https://scholar.google.com/scholar?q=related:ZEgeJEE3OHcJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"J Guo, M Qi, H Chen, C Zhou, R Ruan, X Yan, P Cheng","Macroalgae-Derived Multifunctional Bioactive Substances: The Potential Applications for Food and Pharmaceuticals. Foods 2022, 11, 3455",2022,"","academia.edu","https://www.academia.edu/download/100406307/pdf.pdf","",320,"2024-02-07 15:29:36","PDF","","","",,,,,0,0.00,0,7,2,"Macroalgae, as one of the important photosynthetic organisms in the marine environment are widely used in various fields, particularly in the production of food and pharmaceuticals. …","https://www.academia.edu/download/100406307/pdf.pdf","https://scholar.google.com/scholar?q=related:XSmwUwgQGl8J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
21,"NW Schuh, TJ Carrier, CS Schrankel…","Bacterial Exposure Mediates Developmental Plasticity and Resistance to Lethal Vibrio lentus Infection in Purple Sea Urchin (Strongylocentrotus purpuratus) …",2020,"Frontiers in …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fimmu.2019.03014/full","https://scholar.google.com/scholar?cites=8061787425653167124&as_sdt=2005&sciodt=2007&hl=en",321,"2024-02-07 15:29:36","HTML","10.3389/fimmu.2019.03014","","",,,,,21,5.25,5,4,4,"… recirculating 34 ppt salinity artificial seawater (FSW; Instant Ocean®) at 15C, and fed Giant kelp (Macrocystis pyrifera) collected from their local environment or dried commercial Kombu …","https://www.frontiersin.org/articles/10.3389/fimmu.2019.03014/full","https://scholar.google.com/scholar?q=related:FJTEUPM44W8J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"KC Saini, K Gupta, S Sharma, AK Gautam, S Shamim…","First report of Planomicrobium okeanokoites associated with Himantothallus grandifolius (Desmarestiales, Phaeophyta) from Southern Hemisphere",2023,"Plos one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0282516","",322,"2024-02-07 15:29:36","HTML","","","",,,,,0,0.00,0,6,1,"Gram-positive, aerobic, motile, rod-shaped, mesophilic epiphytic bacterium Planomicrobium okeanokoites was isolated from the surface of endemic species Himantothallus grandifolius …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0282516","https://scholar.google.com/scholar?q=related:J7mcu0lc0OcJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"TB Matshogo","Improving the feed value of seaweed for broiler chickens using feed enzymes",2023,"","repository.nwu.ac.za","https://repository.nwu.ac.za/handle/10394/41924","",323,"2024-02-07 15:29:36","","","","",,,,,0,0.00,0,1,1,"The study aimed to enhance the feed value of green seaweed (Ulva sp.) meal using exogenous feed enzymes in the diets of Cobb 500 broiler chickens. Chapter One provides the …","https://repository.nwu.ac.za/bitstream/handle/10394/41924/Matshogo_TB.pdf?sequence=1","https://scholar.google.com/scholar?q=related:SZ955MHUr0gJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"GM Kuba","Macroalgal-Microbial Relationships Are Influenced by Phylogenetic and Environmental Characteristics in the Hawaiian Archipelago",2021,"","search.proquest.com","https://search.proquest.com/openview/1d59e99753784740673f524a805103cd/1?pq-origsite=gscholar&cbl=18750&diss=y","",324,"2024-02-07 15:29:36","HTML","","","",,,,,0,0.00,0,1,3,"Advances in high-throughput sequencing have allowed for microbiome studies on natural and artificial microbial communities, permitting a deeper understanding of how microbes …","https://search.proquest.com/openview/1d59e99753784740673f524a805103cd/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:kjOj7-fzrKIJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
29,"P Dall'Agnol, NL Junior, JM Muller, JA Xavier…","A comparative study of phosphorus removal using biopolymer from aerobic granular sludge: A factorial experimental evaluation",2020,"Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2213343719306645","https://scholar.google.com/scholar?cites=15362130429666890724&as_sdt=2005&sciodt=2007&hl=en",325,"2024-02-07 15:29:36","","","","",,,,,29,7.25,6,5,4,"This work presented an integrated approach to recover nutrients and biomaterials from wastewater, resulting in a phosphorus-enriched biomaterial with the potential for additional …","","https://scholar.google.com/scholar?q=related:5JOD1TtAMdUJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
49,"MD Kumar, S Kavitha, VK Tyagi, M Rajkumar…","Macroalgae-derived biohydrogen production: biorefinery and circular bioeconomy",2021,"Biomass Conversion …","Springer","https://link.springer.com/article/10.1007/s13399-020-01187-x","https://scholar.google.com/scholar?cites=9636330876012594599&as_sdt=2005&sciodt=2007&hl=en",326,"2024-02-07 15:29:36","HTML","10.1007/s13399-020-01187-x","","",,,,,49,16.33,10,5,3,"Algae is considered as a promising third-generation biofuel feedstock. Macroalgae is an efficient source of biomass for biohydrogen production. Biohydrogen (H 2 ) is believed as a …","https://link.springer.com/article/10.1007/s13399-020-01187-x","https://scholar.google.com/scholar?q=related:pwXcUuAfu4UJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
2,"L Alvarado-Ramírez…","Sustainable production of biofuels and bioderivatives from aquaculture and marine waste",2023,"Frontiers in Chemical …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fceng.2022.1072761/full","https://scholar.google.com/scholar?cites=13741351940143642757&as_sdt=2005&sciodt=2007&hl=en",327,"2024-02-07 15:29:36","HTML","10.3389/fceng.2022.1072761","","",,,,,2,2.00,1,2,1,"The annual global fish production reached a record 178 million tonnes in 2020, which continues to increase. Today, 49% of the total fish is harvested from aquaculture, which is …","https://www.frontiersin.org/articles/10.3389/fceng.2022.1072761/full","https://scholar.google.com/scholar?q=related:hfji5cgWs74J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
53,"AM Eger, E Marzinelli, P Gribben…","Playing to the positives: Using synergies to enhance kelp forest restoration",2020,"Frontiers in Marine …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fmars.2020.00544/full","https://scholar.google.com/scholar?cites=14370712072237212636&as_sdt=2005&sciodt=2007&hl=en",328,"2024-02-07 15:29:36","HTML","10.3389/fmars.2020.00544","","",,,,,53,13.25,13,4,4,"Kelp forests are highly productive foundation species along much of the world’s coastline. As a result, kelp are crucial to the ecological, social, and economic well-being of coastal …","https://www.frontiersin.org/articles/10.3389/fmars.2020.00544/full","https://scholar.google.com/scholar?q=related:3OMdi30Gb8cJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
10,"P Tsapekos, A Kovalovszki, M Alvarado-Morales…","Anaerobic co-digestion of macroalgal biomass with cattle manure under high salinity conditions",2021,"Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2213343721003833","https://scholar.google.com/scholar?cites=15153341064126588951&as_sdt=2005&sciodt=2007&hl=en",329,"2024-02-07 15:29:36","","","","",,,,,10,3.33,3,4,3,"Anaerobic fermentation of various organic wastes to produce valuable intermediate products and generate a mixture of combustible gases has been researched actively in the past …","https://core.ac.uk/download/pdf/189888979.pdf","https://scholar.google.com/scholar?q=related:F-iad2l7S9IJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
18,"S Tibell, L Tibell, KL Pang, M Calabon, EBG Jones","Marine fungi of the Baltic Sea",2020,"Mycology","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/21501203.2020.1729886","https://scholar.google.com/scholar?cites=16889344774482987275&as_sdt=2005&sciodt=2007&hl=en",330,"2024-02-07 15:29:36","","10.1080/21501203.2020.1729886","","",,,,,18,4.50,4,5,4,"Vast parts of the Baltic Sea have been mycologically neglected and are still awaiting exploration. Here we summarise earlier records of marine fungi from the Baltic, supplementing them …","https://www.tandfonline.com/doi/pdf/10.1080/21501203.2020.1729886","https://scholar.google.com/scholar?q=related:C4kovJYBY-oJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"D Nguyen, O Ovadia, L Guttman","Temporal force governs the microbial assembly associated with Ulva fasciata (Chlorophyta) from an integrated multi-trophic aquaculture system",2023,"Frontiers in Microbiology","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10585273/","",331,"2024-02-07 15:29:36","HTML","","","",,,,,0,0.00,0,3,1,"Ulva spp., one of the most important providers of marine ecosystem services, has gained substantial attention lately in both ecological and applicational aspects. It is known that …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10585273/","https://scholar.google.com/scholar?q=related:PTQmmPySf68J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
1,"HI Hamouda, YX Fan, M Abdalla, H Su, M Lu…","Distinct roles of carbohydrate-binding modules in multidomain β-1, 3–1, 4-glucanase on polysaccharide degradation",2023,"Applied Microbiology and …","Springer","https://link.springer.com/article/10.1007/s00253-023-12416-4","https://scholar.google.com/scholar?cites=16901161276629638372&as_sdt=2005&sciodt=2007&hl=en",332,"2024-02-07 15:29:36","HTML","10.1007/s00253-023-12416-4","","",,,,,1,1.00,0,6,1,"Lam16A is a novel GH16 β-1,3–1,4-lichenase isolated from the genus Caldicellulosiruptor which can utilize untreated carbohydrate components of plant cell walls. Its catalytic module …","https://link.springer.com/article/10.1007/s00253-023-12416-4","https://scholar.google.com/scholar?q=related:5NwYiaL8jOoJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
2,"M Moosavi-Nasab, N Oliyaei, JB Eun…","Innovation in the Seafood Sector through the Valorization of By-Products",2020,"Innovation in the …","books.google.com","https://books.google.com/books?hl=en&lr=&id=tJw5EAAAQBAJ&oi=fnd&pg=PA117&dq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&ots=-o0epBbdqT&sig=1Jz-inKVX6K8NwRgkztgEWoByeg","https://scholar.google.com/scholar?cites=16468738431566484873&as_sdt=2005&sciodt=2007&hl=en",333,"2024-02-07 15:29:36","","","","",,,,,2,0.50,1,4,4,"Aquatic, marine and algae, is reservoir of bioactive compounds, which have considerable potential to supply novel ingredients toward the development of commercial functional food …","https://www.intechopen.com/chapters/74619","https://scholar.google.com/scholar?q=related:iRVYMFm2jOQJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
1,"C Varghese, K Chakraborty, S Asharaf","Pharmacological potential of seaweed-associated heterotrophic bacterium Bacillus atrophaeus",2023,"Archives of Microbiology","Springer","https://link.springer.com/article/10.1007/s00203-022-03338-2","https://scholar.google.com/scholar?cites=12292401234483034822&as_sdt=2005&sciodt=2007&hl=en",334,"2024-02-07 15:29:36","HTML","10.1007/s00203-022-03338-2","","",,,,,1,1.00,0,3,1,"Extremities in marine environmental conditions led the marine macroalga-associated bacteria to adapt and biosynthesize potential bioactive agents. The myriad of marine macroalgae …","https://link.springer.com/article/10.1007/s00203-022-03338-2","https://scholar.google.com/scholar?q=related:xjrvecthl6oJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
